SITZUNGSDAUERLAUF -- Google sdk_gphone64_x86_64
Android 14 (API 34)

900 vollständige Diktate hintereinander, im selben Prozess.
Ohne Neustart, ohne Hintergrund, ohne erzwungenes Aufräumen.
Seitengröße für RSS: 4 KB (fest angenommen).

KONTROLLSITZUNG
  Text erkannt: ja, Fehler keiner, Zeiger 112
  in Ordnung

VERLAUF -- jede Sitzung
  Nr   Zeig   Fäden  Java KB  nativ    RSS KB   Start   Dauer   Aufräum Text
  283  127    15     8243     16866    195572   10      2652    0       ja
  284  127    15     8380     16840    195564   9       2618    0       ja
  285  127    15     8500     16854    195792   4       2611    0       ja
  286  127    15     8621     16868    195780   7       2619    1       ja
  287  127    15     8740     16881    195768   10      2612    1       ja
  288  127    15     8876     16895    196004   7       2613    0       ja
  289  127    15     8981     16909    195992   8       2621    1       ja
  290  127    15     9133     16924    195980   21      2621    0       ja
  291  127    15     9252     16938    196468   7       2620    0       ja
  292  127    15     9373     16952    196456   9       2608    0       ja
  293  127    15     9525     16966    196952   7       2614    1       ja
  294  127    15     9645     16979    196940   5       2627    0       ja
  295  127    15     9749     16993    196932   8       2618    1       ja
  296  127    15     9869     17007    197164   10      2606    0       ja
  297  127    15     5199     16491    193384   7       2608    0       ja
  298  127    15     5351     16505    193376   7       2612    1       ja
  299  127    15     5471     16518    193600   7       2668    0       ja
  300  127    15     5624     16534    193592   28      2614    0       ja
  301  127    15     5744     16548    193584   9       2631    0       ja
  302  127    15     5864     16562    193812   9       2614    0       ja
  303  127    15     5985     16575    193800   5       2616    0       ja
  304  127    15     6121     16589    194032   6       2608    0       ja
  305  127    15     6241     16603    194336   8       2609    0       ja
  306  127    15     6362     16616    194324   6       2631    0       ja
  307  127    15     6498     16630    194556   7       2610    0       ja
  308  127    15     6602     16644    194544   8       2613    0       ja
  309  127    15     6754     16658    194536   7       2653    0       ja
  310  127    15     6906     16674    194788   37      2611    1       ja
  311  127    15     7026     16688    194776   5       2623    0       ja
  312  127    15     7146     16702    194768   8       2631    1       ja
  313  127    15     7266     16715    194996   6       2615    1       ja
  314  127    15     7370     16729    195256   9       2608    0       ja
  315  127    15     7507     16743    195488   9       2607    0       ja
  316  127    15     7642     16756    195480   10      2615    0       ja
  317  127    15     7747     16770    195468   17      2616    0       ja
